blue_line_key,downstream_route_measure,upstream_route_measure,watershed_group_code,species_code,spawning,rearing,reviewer_name,review_date,source,notes
360880075,7994,14318,LNAR,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360880780,0,23587,LNAR,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360882700,0,3942,LNAR,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360884999,381,2032,LNAR,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360213256,1500,1561,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360214612,1023,1708,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360214625,0,548,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360214625,1004,6251,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360214628,1282,2369,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215443,202,1477,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215443,2228,2971,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215443,5764,7375,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215444,0,1170,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215445,1206,2859,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215445,4185,5069,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215725,1735,2930,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215936,41,1558,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360215936,2106,3597,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360216955,571,1645,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360216959,523,715,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360216959,1643,2475,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360216959,2722,3241,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360216962,1249,1513,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360217240,0,54,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360217245,0,792,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360217247,168,1007,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360217250,36,968,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360217492,0,4784,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360218779,26,243,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360218782,590,1150,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360219571,1968,3171,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360222073,0,509,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360222476,162,1872,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360224349,0,894,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360224434,115,4648,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360229707,107,969,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360552442,0,14,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360747505,469,6131,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360762304,0,191,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360805378,0,830,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360822070,0,132,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360833234,0,862,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360837700,0,4079,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360851168,271,3029,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360852064,0,1715,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360852928,315,1301,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360852928,703,1301,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360855500,0,936,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360856043,0,393,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360859486,0,4697,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360862078,0,5149,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360864753,1110,2173,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360867625,0,2574,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360876170,45200,82582,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360879315,8042,25042,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360879632,0,15720,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360881622,0,2215,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360882477,0,19795,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360884603,0,29110,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360884936,1309,2767,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360885269,476,593,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360885410,0,4097,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360885916,0,1647,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360886209,0,3071,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,59977,60891,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,64758,65809,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,72648,73056,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,75287,75440,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,76425,77497,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,78015,78697,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,80410,80983,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,83309,86605,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,91501,92383,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,95722,96427,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,99999,101798,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,103606,105048,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,107329,108307,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887278,111230,112307,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360887399,0,24157,LSKE,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360296692,0,1217,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360528125,0,573,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360554960,0,948,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360711936,0,1006,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360806184,0,707,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360819971,274,496,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360836306,0,376,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360840856,0,2452,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360846281,0,1676,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360869864,0,1831,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360870007,432,3731,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360880640,0,8346,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360882263,1587,10181,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360885211,0,11678,WORC,CM,1,,TMK,2022-06-03,spawning_cm_nass (PSF),
360881231,393,6983,ZYMO,CM,1,,TMK,2022-06-03,spawning_cm_skeena (PSF),
360235587,0,3054,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360816333,0,2252,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360829558,0,2956,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360871635,0,1885,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886207,1451,3684,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886939,0,2767,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886970,109111,110754,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887178,0,5634,BABL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360865574,0,480,BABR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360873189,0,4318,BABR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360873189,14049,16518,BABR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360878699,0,1240,BABR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886970,96825,98920,BABR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360864873,0,1571,BULK,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360676564,0,1688,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360763710,0,1126,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360786815,0,591,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360807210,0,689,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360811728,0,1203,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360828666,0,5394,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360830759,0,1108,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360832729,0,1758,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360842669,0,12760,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360845671,0,1738,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360849262,0,2783,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360849408,0,972,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360853713,0,1765,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360854107,0,3791,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360856941,0,3294,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360859746,0,4840,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360860238,0,1354,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360869584,0,37970,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360872156,0,17341,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360875115,0,1406,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876226,0,4227,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360878462,0,550,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360880875,0,871,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360884614,0,907,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360884678,0,733,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885864,0,93706,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885913,0,6029,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887129,0,1219,KISP,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360237311,0,255,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360716877,110,1960,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360718495,0,1208,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360785523,0,284,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360811096,1062,2881,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360821840,74,1657,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360827000,139,1019,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360852838,0,318,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360856909,387,653,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360857091,75,1007,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360857951,0,1074,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360860250,0,1845,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360862207,0,508,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360866605,0,1028,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360868790,229,2409,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360869906,80,1520,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360871236,301,3287,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360880575,0,2178,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360882917,0,1856,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360883243,200,31116,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360884348,129,260,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885474,0,938,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885828,0,1833,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886024,1318,17259,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,118117,121307,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,213130,213749,KLUM,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360614221,0,2932,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360764947,902,1159,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360830798,0,1491,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360857490,1306,2012,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360868412,0,2705,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360879877,1924,19415,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360881483,0,6051,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360883271,567,2464,LKEL,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360214612,537,1589,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360214621,0,1545,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360214628,509,2369,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360215443,845,2971,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360215443,4244,5764,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360215935,0,719,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360215936,41,1156,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360215941,0,322,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360217245,102,791,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360217250,0,928,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360218779,0,243,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360218782,590,1150,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360219571,1968,3171,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360222070,0,1144,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360222073,250,649,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360224434,115,1308,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360224434,2780,4648,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360227863,0,748,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360229707,0,315,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360453800,0,736,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360480391,0,584,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360776359,0,149,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360778686,0,294,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360789196,0,551,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360806893,0,332,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360837700,0,3764,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360851168,271,2984,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360852545,438,5332,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360852928,610,1301,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360855500,0,936,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360859486,0,4418,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360864753,0,4351,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360869712,19,1525,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360873979,0,511,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360874863,0,4291,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360874973,1946,6427,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360875342,3964,4376,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876170,48948,57302,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876170,59541,59958,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876170,60666,61688,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876170,63646,69362,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360879315,10984,25993,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360879632,0,8386,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360881064,3542,5404,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360881076,8275,19103,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360882477,0,315,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360883307,0,1755,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360884603,12914,23211,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360884936,1309,3717,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885269,413,1652,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885380,552,2608,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885916,0,1047,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886142,0,1299,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886209,0,2467,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360886999,0,1012,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,2905,2959,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,44797,46184,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,54392,55671,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,64758,66834,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,71234,71832,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,75287,75440,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,77166,78391,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,86606,87778,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,97872,103025,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,104760,105737,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887278,107825,108307,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887399,0,7075,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887399,23415,24157,LSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360819468,0,1872,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360855860,0,1598,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360880257,0,2477,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360882037,0,3044,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885021,2911,3987,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885021,4714,5956,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885021,6969,20116,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,7034,10376,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,23679,25550,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,34813,75157,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,76944,78345,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,80956,82112,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,84382,85606,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360885316,90445,91754,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360887063,955,8263,MORR,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360876911,0,722,MSKE,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360866260,26,11044,SUST,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360881231,393,6983,ZYMO,PK,1,,TMK,2022-07-04,spawning_pke/pko_skeena (PSF),
360715518,0,1414,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360851705,0,448,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360854119,0,1757,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360859802,0,2326,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360860747,0,2042,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360863724,0,8879,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360869489,0,2390,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360873822,86715,164492,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360873822,174719,177078,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360880400,0,1564,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360881863,0,3194,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360884191,0,27872,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360886043,0,737,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360886221,0,4972,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360886614,0,5876,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360886614,22921,23966,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360887296,0,2801,BULK,PK,1,,TMK,2022-07-05,spawning_pke/pko_skeena (PSF),
360227661,435,813,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360227663,0,585,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360229162,0,141,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360716239,0,433,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360755733,0,151,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360775465,0,185,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360781887,0,2992,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360785233,0,4104,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360805384,406,862,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360829364,0,303,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360835613,0,1465,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360860569,0,805,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
360860569,3461,5106,KSHR,PK,1,,TMK,2022-07-05,spawning_pke/pko_nass (PSF),
